"","position","point_rate","steal_rate","block_rate","rebound_rate","foul_rate","race","matching_refs","time","team","opponent","majority_match"
"6567","F",14.9625935162095,1.24688279301746,1.24688279301746,4.98753117206983,2.49376558603491,"Black",0,32.08,"WAS","ATL",0
"6568","G",12.2448979591837,0,0,4.08163265306122,4.08163265306122,"Black",0,9.8,"ATL","WAS",0
"6569","F-G",0,1.998001998002,3.996003996004,1.998001998002,3.996003996004,"Black",0,20.02,"ATL","WAS",0
"6570","F",19.0930787589499,0,0,14.3198090692124,0,"Black",0,8.38,"ATL","WAS",0
"6571","G",18.8470066518847,1.10864745011086,0,3.32594235033259,4.43458980044346,"Black",0,36.08,"ATL","WAS",0
"6572","C",40.8344429649356,3.55082112738571,5.32623169107856,14.2032845095428,3.55082112738571,"Black",0,22.53,"ATL","WAS",0
"6573","F",12.3647604327666,1.54559505409583,0,1.54559505409583,6.18238021638331,"Black",0,25.88,"ATL","WAS",0
"6574","G",13.3853876185165,2.23089793641941,0,0,8.92359174567764,"Black",0,17.93,"ATL","WAS",0
"6575","F",10.1073910296905,0,0,15.1610865445357,0,"Black",0,15.83,"ATL","WAS",0
"6576","F",23.8602471239881,3.4086067319983,1.70430336599915,6.81721346399659,5.11291009799744,"Black",0,23.47,"ATL","WAS",0
"6577","F",16.374269005848,2.33918128654971,2.33918128654971,11.6959064327485,0,"Black",0,17.1,"ATL","WAS",0
"6578","G",8.43585237258348,2.81195079086116,1.40597539543058,2.81195079086116,2.81195079086116,"Black",1,28.45,"LVA","CHI",0
"6579","G",24.7805885389778,2.06504904491482,0,6.19514713474445,0,"Black",1,19.37,"LVA","CHI",0
"6580","F",14.4144144144144,4.8048048048048,2.4024024024024,7.20720720720721,0,"Black",1,33.3,"LVA","CHI",0
"6581","F",24.8096983366225,0,1.12771356075557,5.63856780377784,5.63856780377784,"Black",1,35.47,"LVA","CHI",0
"6582","C",7.0298769771529,2.34329232571763,0,11.7164616285882,9.37316930287053,"Black",1,17.07,"LVA","CHI",0
"6583","C",12.5523012552301,1.39470013947001,0,9.7629009762901,5.57880055788006,"Black",1,28.68,"LVA","CHI",0
